x,Re,y,u,v
11.33838384,1133838.384,0.075757576,0.999943095,-1.836654696
11.33838384,1133838.384,0.076767677,0.99995672,-1.884034227
11.33838384,1133838.384,0.077777778,0.999967108,-1.931425463
11.33838384,1133838.384,0.078787879,0.999975244,-1.978824858
11.33838384,1133838.384,0.07979798,0.999981444,-2.026231416
11.33838384,1133838.384,0.080808081,0.999986104,-2.073643759
11.33838384,1133838.384,0.081818182,0.999989628,-2.121060417
11.33838384,1133838.384,0.082828283,0.99999235,-2.168480128
11.33838384,1133838.384,0.083838384,0.999994351,-2.215902657
11.33838384,1133838.384,0.084848485,0.999995823,-2.263327277
11.33838384,1133838.384,0.085858586,0.999996913,-2.310753415
11.33838384,1133838.384,0.086868687,0.999997744,-2.358180593
11.33838384,1133838.384,0.087878788,0.999998401,-2.405608462
11.33838384,1133838.384,0.088888889,0.999998883,-2.453037055
11.33838384,1133838.384,0.08989899,0.999999172,-2.500466472
11.33838384,1133838.384,0.090909091,0.999999388,-2.547896198
11.33838384,1133838.384,0.091919192,0.99999956,-2.595326104
11.33838384,1133838.384,0.092929293,0.999999714,-2.64275608
11.33838384,1133838.384,0.093939394,0.999999812,-2.690186305
11.33838384,1133838.384,0.094949495,0.99999988,-2.737616659
11.33838384,1133838.384,0.095959596,0.999999909,-2.785047196
11.33838384,1133838.384,0.096969697,0.999999925,-2.832477792
11.33838384,1133838.384,0.097979798,0.999999944,-2.879908372
11.33838384,1133838.384,0.098989899,0.999999978,-2.927338876
11.33838384,1133838.384,0.1,1.000000005,-2.974769414
11.48484848,1148484.848,0,0,0
11.48484848,1148484.848,0.001010101,0.031296382,-4.91E-07
11.48484848,1148484.848,0.002020202,0.06259022,-7.24E-06
11.48484848,1148484.848,0.003030303,0.093874956,-1.30E-05
11.48484848,1148484.848,0.004040404,0.125139701,-2.19E-05
11.48484848,1148484.848,0.005050505,0.15636927,-3.75E-05
11.48484848,1148484.848,0.006060606,0.187504557,-0.001579509
11.48484848,1148484.848,0.007070707,0.218638445,-0.000253139
11.48484848,1148484.848,0.008080808,0.249562225,-0.001699438
11.48484848,1148484.848,0.009090909,0.280472824,-0.000589704
11.48484848,1148484.848,0.01010101,0.311056074,-0.002035404
11.48484848,1148484.848,0.011111111,0.341601583,-0.001230796
11.48484848,1148484.848,0.012121212,0.371691198,-0.002779686
11.48484848,1148484.848,0.013131313,0.401701801,-0.002403102
11.48484848,1148484.848,0.014141414,0.431019776,-0.004937446
11.48484848,1148484.848,0.015151515,0.460173108,-0.006080538
11.48484848,1148484.848,0.016161616,0.489121602,-0.005739733
11.48484848,1148484.848,0.017171717,0.516958089,-0.00958435
11.48484848,1148484.848,0.018181818,0.544794576,-0.010805253
11.48484848,1148484.848,0.019191919,0.571781794,-0.013569028
11.48484848,1148484.848,0.02020202,0.597930409,-0.017942921
11.48484848,1148484.848,0.021212121,0.624079024,-0.019852188
11.48484848,1148484.848,0.022222222,0.648505055,-0.026437532
11.48484848,1148484.848,0.023232323,0.672628926,-0.031987406
11.48484848,1148484.848,0.024242424,0.69629263,-0.03692176
11.48484848,1148484.848,0.025252525,0.7180968,-0.046414363
11.48484848,1148484.848,0.026262626,0.739900969,-0.053851825
11.48484848,1148484.848,0.027272727,0.760317949,-0.063801985
11.48484848,1148484.848,0.028282828,0.779581388,-0.075680576
11.48484848,1148484.848,0.029292929,0.798844828,-0.085743501
11.48484848,1148484.848,0.03030303,0.815737694,-0.101355276
11.48484848,1148484.848,0.031313131,0.832348265,-0.116265121
11.48484848,1148484.848,0.032323232,0.848320299,-0.131495013
11.48484848,1148484.848,0.033333333,0.862283487,-0.151246487
11.48484848,1148484.848,0.034343434,0.876246676,-0.169681868
11.48484848,1148484.848,0.035353535,0.888722391,-0.191114192
11.48484848,1148484.848,0.036363636,0.900159313,-0.214431642
11.48484848,1148484.848,0.037373737,0.911596234,-0.23667111
11.48484848,1148484.848,0.038383838,0.920846767,-0.264147263
11.48484848,1148484.848,0.039393939,0.929948826,-0.291187329
11.48484848,1148484.848,0.04040404,0.938459724,-0.319058525
11.48484848,1148484.848,0.041414141,0.945480355,-0.350455691
11.48484848,1148484.848,0.042424242,0.952500987,-0.381191131
11.48484848,1148484.848,0.043434343,0.958412739,-0.41448016
11.48484848,1148484.848,0.044444444,0.963677772,-0.449117693
11.48484848,1148484.848,0.045454545,0.968942805,-0.483258973
11.48484848,1148484.848,0.046464646,0.973107605,-0.520174129
11.48484848,1148484.848,0.047474747,0.976880623,-0.557859518
11.48484848,1148484.848,0.048484848,0.980278657,-0.596316662
11.48484848,1148484.848,0.049494949,0.983128368,-0.636110853
11.48484848,1148484.848,0.050505051,0.985643694,-0.676652122
11.48484848,1148484.848,0.051515152,0.987888284,-0.717788941
11.48484848,1148484.848,0.052525253,0.989786077,-0.759790517
11.48484848,1148484.848,0.053535354,0.991401257,-0.802495609
11.48484848,1148484.848,0.054545455,0.992827652,-0.845644177
11.48484848,1148484.848,0.055555556,0.994038565,-0.889345705
11.48484848,1148484.848,0.056565657,0.995026949,-0.933648428
11.48484848,1148484.848,0.057575758,0.995899255,-0.978235037
11.48484848,1148484.848,0.058585859,0.9966396,-1.023173148
11.48484848,1148484.848,0.05959596,0.997244924,-1.068489301
11.48484848,1148484.848,0.060606061,0.997742395,-1.114109257
11.48484848,1148484.848,0.061616162,0.998163043,-1.159942131
11.48484848,1148484.848,0.062626263,0.998517907,-1.205960419
11.48484848,1148484.848,0.063636364,0.99880753,-1.25217083
11.48484848,1148484.848,0.064646465,0.999044989,-1.298536094
11.48484848,1148484.848,0.065656566,0.999235583,-1.345044281
11.48484848,1148484.848,0.066666667,0.99938959,-1.391664894
11.48484848,1148484.848,0.067676768,0.999516485,-1.438368671
11.48484848,1148484.848,0.068686869,0.99961848,-1.485151147
11.48484848,1148484.848,0.06969697,0.99970002,-1.531999254
11.48484848,1148484.848,0.070707071,0.999765045,-1.578901073
11.48484848,1148484.848,0.071717172,0.999817315,-1.625844686
11.48484848,1148484.848,0.072727273,0.999857872,-1.672827837
11.48484848,1148484.848,0.073737374,0.99988985,-1.719840063
11.48484848,1148484.848,0.074747475,0.999915026,-1.766875634
11.48484848,1148484.848,0.075757576,0.999934841,-1.813929825
11.48484848,1148484.848,0.076767677,0.999950235,-1.860999639
11.48484848,1148484.848,0.077777778,0.999962128,-1.90808199
11.48484848,1148484.848,0.078787879,0.999971291,-1.955174249
11.48484848,1148484.848,0.07979798,0.999978386,-2.002274076
11.48484848,1148484.848,0.080808081,0.999983768,-2.049380292
11.48484848,1148484.848,0.081818182,0.999987833,-2.096491481
11.48484848,1148484.848,0.082828283,0.999990922,-2.143606392
11.48484848,1148484.848,0.083838384,0.999993309,-2.190723989
11.48484848,1148484.848,0.084848485,0.999995089,-2.237843966
11.48484848,1148484.848,0.085858586,0.999996386,-2.284965866
11.48484848,1148484.848,0.086868687,0.999997345,-2.332089117
11.48484848,1148484.848,0.087878788,0.999998065,-2.379213337
11.48484848,1148484.848,0.088888889,0.999998612,-2.426338261
11.48484848,1148484.848,0.08989899,0.999999009,-2.473463803
11.48484848,1148484.848,0.090909091,0.999999282,-2.520589875
11.48484848,1148484.848,0.091919192,0.999999465,-2.567716331
11.48484848,1148484.848,0.092929293,0.999999624,-2.614842886
11.48484848,1148484.848,0.093939394,0.999999759,-2.661969536
11.48484848,1148484.848,0.094949495,0.999999848,-2.709096388
11.48484848,1148484.848,0.095959596,0.999999892,-2.756223446
11.48484848,1148484.848,0.096969697,0.999999917,-2.80335059
11.48484848,1148484.848,0.097979798,0.99999993,-2.850477791
11.48484848,1148484.848,0.098989899,0.999999957,-2.897604923
11.48484848,1148484.848,0.1,0.999999991,-2.944732018
11.63131313,1163131.313,0,0,0
11.63131313,1163131.313,0.001010101,0.031098714,-2.27E-06
11.63131313,1163131.313,0.002020202,0.062194911,-2.55E-05
11.63131313,1163131.313,0.003030303,0.093282166,-4.00E-05
11.63131313,1163131.313,0.004040404,0.124349822,-5.73E-05
11.63131313,1163131.313,0.005050505,0.15538304,-8.09E-05
11.63131313,1163131.313,0.006060606,0.186324692,-0.001572062
11.63131313,1163131.313,0.007070707,0.217261935,-0.000373784
11.63131313,1163131.313,0.008080808,0.248000354,-0.001678185
11.63131313,1163131.313,0.009090909,0.278715719,-0.000730887
11.63131313,1163131.313,0.01010101,0.309126794,-0.00198956
11.63131313,1163131.313,0.011111111,0.339479375,-0.001379763
11.63131313,1163131.313,0.012121212,0.369416605,-0.002692909
11.63131313,1163131.313,0.013131313,0.399237658,-0.002540616
11.63131313,1163131.313,0.014141414,0.428441888,-0.004704136
11.63131313,1163131.313,0.015151515,0.457411085,-0.006090075
11.63131313,1163131.313,0.016161616,0.486308521,-0.005205236
11.63131313,1163131.313,0.017171717,0.513969191,-0.009297275
11.63131313,1163131.313,0.018181818,0.54162986,-0.010798637
11.63131313,1163131.313,0.019191919,0.568643815,-0.012878505
11.63131313,1163131.313,0.02020202,0.594627273,-0.017526407
11.63131313,1163131.313,0.021212121,0.620610731,-0.019740719
11.63131313,1163131.313,0.022222222,0.645152951,-0.025486429
11.63131313,1163131.313,0.023232323,0.669124454,-0.03132234
11.63131313,1163131.313,0.024242424,0.692987424,-0.035303438
11.63131313,1163131.313,0.025252525,0.714653876,-0.045052097
11.63131313,1163131.313,0.026262626,0.736320329,-0.052771493
11.63131313,1163131.313,0.027272727,0.757032873,-0.061595061
11.63131313,1163131.313,0.028282828,0.776174643,-0.073712001
11.63131313,1163131.313,0.029292929,0.795316413,-0.084036139
11.63131313,1163131.313,0.03030303,0.812590283,-0.098353688
11.63131313,1163131.313,0.031313131,0.829095939,-0.113469057
11.63131313,1163131.313,0.032323232,0.845498134,-0.127343069
11.63131313,1163131.313,0.033333333,0.85937313,-0.147238243
11.63131313,1163131.313,0.034343434,0.873248126,-0.165833896
11.63131313,1163131.313,0.035353535,0.886194113,-0.185814079
11.63131313,1163131.313,0.036363636,0.897558798,-0.209224433
11.63131313,1163131.313,0.037373737,0.908923483,-0.23157038
11.63131313,1163131.313,0.038383838,0.918662172,-0.257529683
11.63131313,1163131.313,0.039393939,0.927706741,-0.284606261
11.63131313,1163131.313,0.04040404,0.936686008,-0.311021533
11.63131313,1163131.313,0.041414141,0.943662297,-0.342388593
11.63131313,1163131.313,0.042424242,0.950638585,-0.37310226
11.63131313,1163131.313,0.043434343,0.956982801,-0.404987208
11.63131313,1163131.313,0.044444444,0.962214579,-0.439541452
11.63131313,1163131.313,0.045454545,0.967446358,-0.473605692
11.63131313,1163131.313,0.046464646,0.971904344,-0.509469208
11.63131313,1163131.313,0.047474747,0.975855602,-0.546429124
11.63131313,1163131.313,0.048484848,0.979286716,-0.584578112
11.63131313,1163131.313,0.049494949,0.982246417,-0.623823728
11.63131313,1163131.313,0.050505051,0.984906991,-0.663700395
11.63131313,1163131.313,0.051515152,0.987225043,-0.704379211
11.63131313,1163131.313,0.052525253,0.989162773,-0.746015403
11.63131313,1163131.313,0.053535354,0.990890671,-0.788123427
11.63131313,1163131.313,0.054545455,0.992406301,-0.830738964
11.63131313,1163131.313,0.055555556,0.993617912,-0.874177409
11.63131313,1163131.313,0.056565657,0.994689077,-0.917951698
11.63131313,1163131.313,0.057575758,0.995625401,-0.96206294
11.63131313,1163131.313,0.058585859,0.996381267,-1.006677058
11.63131313,1163131.313,0.05959596,0.997019351,-1.051608959
11.63131313,1163131.313,0.060606061,0.997561924,-1.096799611
11.63131313,1163131.313,0.061616162,0.998019217,-1.142227008
11.63131313,1163131.313,0.062626263,0.998390161,-1.187905709
11.63131313,1163131.313,0.063636364,0.99869727,-1.233769291
11.63131313,1163131.313,0.064646465,0.998950106,-1.279792768
11.63131313,1163131.313,0.065656566,0.999157335,-1.325952736
11.63131313,1163131.313,0.066666667,0.999326453,-1.372228557
11.63131313,1163131.313,0.067676768,0.99946489,-1.418598605
11.63131313,1163131.313,0.068686869,0.999576193,-1.465054055
11.63131313,1163131.313,0.06969697,0.999665616,-1.511579203
11.63131313,1163131.313,0.070707071,0.999737099,-1.558162359
11.63131313,1163131.313,0.071717172,0.999794429,-1.604791745
11.63131313,1163131.313,0.072727273,0.9998399,-1.651460575
11.63131313,1163131.313,0.073737374,0.999875842,-1.698161517
11.63131313,1163131.313,0.074747475,0.999904135,-1.7448886
11.63131313,1163131.313,0.075757576,0.999926367,-1.791636647
11.63131313,1163131.313,0.076767677,0.99994373,-1.838401786
11.63131313,1163131.313,0.077777778,0.999956978,-1.885181662
11.63131313,1163131.313,0.078787879,0.999967205,-1.931972432
11.63131313,1163131.313,0.07979798,0.999975236,-1.978771153
11.63131313,1163131.313,0.080808081,0.999981378,-2.02557687
11.63131313,1163131.313,0.081818182,0.999986009,-2.072388264
11.63131313,1163131.313,0.082828283,0.999989521,-2.119203903
11.63131313,1163131.313,0.083838384,0.999992209,-2.166022696
11.63131313,1163131.313,0.084848485,0.999994225,-2.212844102
11.63131313,1163131.313,0.085858586,0.999995717,-2.259667571
11.63131313,1163131.313,0.086868687,0.999996826,-2.306492568
11.63131313,1163131.313,0.087878788,0.99999767,-2.353318627
11.63131313,1163131.313,0.088888889,0.999998346,-2.400145351
11.63131313,1163131.313,0.08989899,0.999998821,-2.446972907
11.63131313,1163131.313,0.090909091,0.999999132,-2.493801163
11.63131313,1163131.313,0.091919192,0.99999936,-2.540629769
11.63131313,1163131.313,0.092929293,0.999999535,-2.587458596
11.63131313,1163131.313,0.093939394,0.999999687,-2.634287515
11.63131313,1163131.313,0.094949495,0.999999795,-2.681116625
11.63131313,1163131.313,0.095959596,0.999999875,-2.727945858
11.63131313,1163131.313,0.096969697,0.999999903,-2.77477533
11.63131313,1163131.313,0.097979798,0.999999922,-2.821604842
11.63131313,1163131.313,0.098989899,0.999999936,-2.868434379
11.63131313,1163131.313,0.1,0.99999997,-2.915263818
11.77777778,1177777.778,0,0,0
11.77777778,1177777.778,0.001010101,0.030904744,-3.90E-06
11.77777778,1177777.778,0.002020202,0.061806999,-4.30E-05
11.77777778,1177777.778,0.003030303,0.092700468,-6.55E-05
11.77777778,1177777.778,0.004040404,0.123574724,-9.03E-05
11.77777778,1177777.778,0.005050505,0.154415265,-0.000120688
11.77777778,1177777.778,0.006060606,0.185166905,-0.001560659
11.77777778,1177777.778,0.007070707,0.215911183,-0.000486596
11.77777778,1177777.778,0.008080808,0.246467709,-0.001650099
11.77777778,1177777.778,0.009090909,0.276991493,-0.000860276
11.77777778,1177777.778,0.01010101,0.307233615,-0.001933408
11.77777778,1177777.778,0.011111111,0.337396879,-0.001512433
11.77777778,1177777.778,0.012121212,0.367184574,-0.002591959
11.77777778,1177777.778,0.013131313,0.396819625,-0.002657019
11.77777778,1177777.778,0.014141414,0.425912238,-0.004454307
11.77777778,1177777.778,0.015151515,0.454700746,-0.006075456
11.77777778,1177777.778,0.016161616,0.483489253,-0.005017115
11.77777778,1177777.778,0.017171717,0.511036221,-0.008986166
11.77777778,1177777.778,0.018181818,0.538524363,-0.010759179
11.77777778,1177777.778,0.019191919,0.565564554,-0.0121664
11.77777778,1177777.778,0.02020202,0.591385946,-0.017079456
11.77777778,1177777.778,0.021212121,0.617207337,-0.019589185
11.77777778,1177777.778,0.022222222,0.641863572,-0.024510445
11.77777778,1177777.778,0.023232323,0.665685558,-0.030623074
11.77777778,1177777.778,0.024242424,0.689507544,-0.03451847
11.77777778,1177777.778,0.025252525,0.711275377,-0.043665509
11.77777778,1177777.778,0.026262626,0.73280669,-0.051657501
11.77777778,1177777.778,0.027272727,0.753809268,-0.059378103
11.77777778,1177777.778,0.028282828,0.772831645,-0.071725059
11.77777778,1177777.778,0.029292929,0.791854023,-0.082301508
11.77777778,1177777.778,0.03030303,0.809501765,-0.095353622
11.77777778,1177777.778,0.031313131,0.825904471,-0.110666967
11.77777778,1177777.778,0.032323232,0.842307177,-0.12445363
11.77777778,1177777.778,0.033333333,0.856517231,-0.14324942
11.77777778,1177777.778,0.034343434,0.870305685,-0.161998927
11.77777778,1177777.778,0.035353535,0.883713143,-0.180561932
11.77777778,1177777.778,0.036363636,0.895006943,-0.204060484
11.77777778,1177777.778,0.037373737,0.906300744,-0.226507865
11.77777778,1177777.778,0.038383838,0.916518455,-0.250987889
11.77777778,1177777.778,0.039393939,0.925506611,-0.278097734
11.77777778,1177777.778,0.04040404,0.934494766,-0.304371007
11.77777778,1177777.778,0.041414141,0.941878258,-0.33442931
11.77777778,1177777.778,0.042424242,0.948811034,-0.365119481
11.77777778,1177777.778,0.043434343,0.95557962,-0.395636305
11.77777778,1177777.778,0.044444444,0.960778766,-0.430107144
11.77777778,1177777.778,0.045454545,0.965977912,-0.464094072
11.77777778,1177777.778,0.046464646,0.970723599,-0.498932565
11.77777778,1177777.778,0.047474747,0.974813238,-0.535292004
11.77777778,1177777.778,0.048484848,0.978259475,-0.573190391
11.77777778,1177777.778,0.049494949,0.981380969,-0.611741511
11.77777778,1177777.778,0.050505051,0.984184073,-0.650969703
11.77777778,1177777.778,0.051515152,0.986487666,-0.691462752
11.77777778,1177777.778,0.052525253,0.988551132,-0.732479292
11.77777778,1177777.778,0.053535354,0.99038964,-0.774004516
11.77777778,1177777.778,0.054545455,0.991895816,-0.816401321
11.77777778,1177777.778,0.055555556,0.993205131,-0.859279553
11.77777778,1177777.778,0.056565657,0.994357527,-0.902537735
11.77777778,1177777.778,0.057575758,0.995300823,-0.946363647
11.77777778,1177777.778,0.058585859,0.996107822,-0.9905455
11.77777778,1177777.778,0.05959596,0.996797998,-1.035036779
11.77777778,1177777.778,0.060606061,0.99738483,-1.079807597
11.77777778,1177777.778,0.061616162,0.997855091,-1.124915121
11.77777778,1177777.778,0.062626263,0.998246712,-1.170245326
11.77777778,1177777.778,0.063636364,0.998580949,-1.215735747
11.77777778,1177777.778,0.064646465,0.998855179,-1.26140292
11.77777778,1177777.778,0.065656566,0.999080552,-1.307215488
11.77777778,1177777.778,0.066666667,0.999264498,-1.353153501
11.77777778,1177777.778,0.067676768,0.99941406,-1.399197193
11.77777778,1177777.778,0.068686869,0.999534657,-1.445331498
11.77777778,1177777.778,0.06969697,0.999631856,-1.491539878
11.77777778,1177777.778,0.070707071,0.999709676,-1.537810576
11.77777778,1177777.778,0.071717172,0.999771928,-1.584131971
11.77777778,1177777.778,0.072727273,0.999821415,-1.630495568
11.77777778,1177777.778,0.073737374,0.999860755,-1.676893109
11.77777778,1177777.778,0.074747475,0.999891834,-1.723318696
11.77777778,1177777.778,0.075757576,0.99991635,-1.769766836
11.77777778,1177777.778,0.076767677,0.999935677,-1.816233023
11.77777778,1177777.778,0.077777778,0.999950724,-1.86271435
11.77777778,1177777.778,0.078787879,0.999962381,-1.909207829
11.77777778,1177777.778,0.07979798,0.999971385,-1.955710937
11.77777778,1177777.778,0.080808081,0.999978379,-2.002221406
11.77777778,1177777.778,0.081818182,0.999983704,-2.048738099
11.77777778,1177777.778,0.082828283,0.99998774,-2.095259655
11.77777778,1177777.778,0.083838384,0.999990817,-2.141784867
11.77777778,1177777.778,0.084848485,0.99999321,-2.188312699
11.77777778,1177777.778,0.085858586,0.999995003,-2.234842875
11.77777778,1177777.778,0.086868687,0.999996312,-2.281374975
11.77777778,1177777.778,0.087878788,0.999997264,-2.327908515
11.77777778,1177777.778,0.088888889,0.999997992,-2.374442955
11.77777778,1177777.778,0.08989899,0.999998557,-2.420978052
11.77777778,1177777.778,0.090909091,0.999998973,-2.467513767
11.77777778,1177777.778,0.091919192,0.999999255,-2.514050053
11.77777778,1177777.778,0.092929293,0.999999438,-2.560586763
11.77777778,1177777.778,0.093939394,0.999999599,-2.607123558
11.77777778,1177777.778,0.094949495,0.999999743,-2.653660417
11.77777778,1177777.778,0.095959596,0.999999831,-2.700197527
11.77777778,1177777.778,0.096969697,0.999999886,-2.746734784
11.77777778,1177777.778,0.097979798,0.999999914,-2.793272165
11.77777778,1177777.778,0.098989899,0.999999927,-2.839809617
11.77777778,1177777.778,0.1,0.999999949,-2.886347025
11.92424242,1192424.242,0,0,0
11.92424242,1192424.242,0.001010101,0.03071436,-5.39E-06
11.92424242,1192424.242,0.002020202,0.061426256,-5.97E-05
11.92424242,1192424.242,0.003030303,0.092129521,-8.96E-05
11.92424242,1192424.242,0.004040404,0.122813951,-0.000120881
11.92424242,1192424.242,0.005050505,0.153465375,-0.000156986
11.92424242,1192424.242,0.006060606,0.184030515,-0.001545519
11.92424242,1192424.242,0.007070707,0.214585395,-0.000591951
11.92424242,1192424.242,0.008080808,0.244963389,-0.001615567
11.92424242,1192424.242,0.009090909,0.275299133,-0.000978459
11.92424242,1192424.242,0.01010101,0.305375425,-0.001867539
11.92424242,1192424.242,0.011111111,0.33535287,-0.001629637
11.92424242,1192424.242,0.012121212,0.364993795,-0.002477659
11.92424242,1192424.242,0.013131313,0.39444628,-0.002753413
11.92424242,1192424.242,0.014141414,0.423429339,-0.004188975
11.92424242,1192424.242,0.015151515,0.452040497,-0.006038013
11.92424242,1192424.242,0.016161616,0.480651655,-0.005240471
11.92424242,1192424.242,0.017171717,0.508157457,-0.008652481
11.92424242,1192424.242,0.018181818,0.53547626,-0.010688695
11.92424242,1192424.242,0.019191919,0.562542202,-0.011434219
11.92424242,1192424.242,0.02020202,0.588204523,-0.016603938
11.92424242,1192424.242,0.021212121,0.613866843,-0.01939985
11.92424242,1192424.242,0.022222222,0.638634985,-0.023511389
11.92424242,1192424.242,0.023232323,0.662310217,-0.029891798
11.92424242,1192424.242,0.024242424,0.685985449,-0.034082209
11.92424242,1192424.242,0.025252525,0.707959318,-0.042256566
11.92424242,1192424.242,0.026262626,0.729357988,-0.050512199
11.92424242,1192424.242,0.027272727,0.75064524,-0.057152672
11.92424242,1192424.242,0.028282828,0.769550431,-0.069721664
11.92424242,1192424.242,0.029292929,0.788455622,-0.080541894
11.92424242,1192424.242,0.03030303,0.806470328,-0.092356365
11.92424242,1192424.242,0.031313131,0.822771986,-0.107860459
11.92424242,1192424.242,0.032323232,0.839073644,-0.121856624
11.92424242,1192424.242,0.033333333,0.853714114,-0.139280778
11.92424242,1192424.242,0.034343434,0.867417624,-0.158178001
11.92424242,1192424.242,0.035353535,0.881121135,-0.175807627
11.92424242,1192424.242,0.036363636,0.892502251,-0.198939783
11.92424242,1192424.242,0.037373737,0.903726476,-0.221483785
11.92424242,1192424.242,0.038383838,0.914414357,-0.24452072
11.92424242,1192424.242,0.039393939,0.923347142,-0.27166075
11.92424242,1192424.242,0.04040404,0.932279926,-0.297974483
11.92424242,1192424.242,0.041414141,0.940127191,-0.326575572
11.92424242,1192424.242,0.042424242,0.947017258,-0.35724063
11.92424242,1192424.242,0.043434343,0.953907324,-0.387268346
11.92424242,1192424.242,0.044444444,0.959369488,-0.420811306
11.92424242,1192424.242,0.045454545,0.964536606,-0.454720701
11.92424242,1192424.242,0.046464646,0.969564676,-0.4885598
11.92424242,1192424.242,0.047474747,0.973629121,-0.524803616
11.92424242,1192424.242,0.048484848,0.977251219,-0.561985121
11.92424242,1192424.242,0.049494949,0.980531515,-0.599858499
11.92424242,1192424.242,0.050505051,0.983328229,-0.638891686
11.92424242,1192424.242,0.051515152,0.985763917,-0.678763644
11.92424242,1192424.242,0.052525253,0.987950795,-0.71917528
11.92424242,1192424.242,0.053535354,0.989813295,-0.760391589
11.92424242,1192424.242,0.054545455,0.991394766,-0.802312999
11.92424242,1192424.242,0.055555556,0.992799979,-0.844644134
11.92424242,1192424.242,0.056565657,0.993988372,-0.887536531
11.92424242,1192424.242,0.057575758,0.994969589,-0.930984393
11.92424242,1192424.242,0.058585859,0.995839432,-0.974703067
11.92424242,1192424.242,0.05959596,0.996580737,-1.018763459
11.92424242,1192424.242,0.060606061,0.997174803,-1.063242817
11.92424242,1192424.242,0.061616162,0.997678373,-1.107969438
11.92424242,1192424.242,0.062626263,0.998105915,-1.15290628
11.92424242,1192424.242,0.063636364,0.998466778,-1.198031325
11.92424242,1192424.242,0.064646465,0.998759139,-1.243359341
11.92424242,1192424.242,0.065656566,0.998996869,-1.288850566
11.92424242,1192424.242,0.066666667,0.999192237,-1.334468801
11.92424242,1192424.242,0.067676768,0.999352328,-1.380194367
11.92424242,1192424.242,0.068686869,0.999484222,-1.426006441
11.92424242,1192424.242,0.06969697,0.999590595,-1.471898967
11.92424242,1192424.242,0.070707071,0.999676194,-1.517857831
11.92424242,1192424.242,0.071717172,0.999744792,-1.563871765
11.92424242,1192424.242,0.072727273,0.999800025,-1.609929391
11.92424242,1192424.242,0.073737374,0.999843924,-1.656024777
11.92424242,1192424.242,0.074747475,0.999878672,-1.702151064
11.92424242,1192424.242,0.075757576,0.999906081,-1.748302464
11.92424242,1192424.242,0.076767677,0.999927667,-1.794474037
11.92424242,1192424.242,0.077777778,0.999944424,-1.840662632
11.92424242,1192424.242,0.078787879,0.999957356,-1.88686489
11.92424242,1192424.242,0.07979798,0.999967399,-1.93307756
11.92424242,1192424.242,0.080808081,0.999975307,-1.979297969
11.92424242,1192424.242,0.081818182,0.999981373,-2.025525196
11.92424242,1192424.242,0.082828283,0.999985961,-2.071757975
11.92424242,1192424.242,0.083838384,0.999989452,-2.117994922
11.92424242,1192424.242,0.084848485,0.999992106,-2.164235075
11.92424242,1192424.242,0.085858586,0.999994127,-2.210477684
11.92424242,1192424.242,0.086868687,0.999995632,-2.25672232
11.92424242,1192424.242,0.087878788,0.999996754,-2.302968486
11.92424242,1192424.242,0.088888889,0.999997607,-2.349215727
11.92424242,1192424.242,0.08989899,0.999998298,-2.395463607
11.92424242,1192424.242,0.090909091,0.999998768,-2.441712411
11.92424242,1192424.242,0.091919192,0.999999097,-2.487961808
11.92424242,1192424.242,0.092929293,0.999999335,-2.534211588
11.92424242,1192424.242,0.093939394,0.999999512,-2.580461625
11.92424242,1192424.242,0.094949495,0.999999662,-2.626711774
11.92424242,1192424.242,0.095959596,0.999999779,-2.672962061
11.92424242,1192424.242,0.096969697,0.999999867,-2.719212479
11.92424242,1192424.242,0.097979798,0.999999897,-2.765463158
11.92424242,1192424.242,0.098989899,0.999999919,-2.811713876
11.92424242,1192424.242,0.1,0.999999932,-2.857964637
12.07070707,1207070.707,0,0,0
12.07070707,1207070.707,0.001010101,0.030527451,-6.75E-06
12.07070707,1207070.707,0.002020202,0.061052465,-7.57E-05
12.07070707,1207070.707,0.003030303,0.091568997,-0.000112186
12.07070707,1207070.707,0.004040404,0.122067066,-0.000149212
12.07070707,1207070.707,0.005050505,0.152532827,-0.000189973
12.07070707,1207070.707,0.006060606,0.182914872,-0.001526853
12.07070707,1207070.707,0.007070707,0.213283811,-0.000690206
12.07070707,1207070.707,0.008080808,0.243486533,-0.001574953
12.07070707,1207070.707,0.009090909,0.27363767,-0.001085988
12.07070707,1207070.707,0.01010101,0.303551159,-0.001792508
12.07070707,1207070.707,0.011111111,0.333346177,-0.001732161
12.07070707,1207070.707,0.012121212,0.362843011,-0.002350782
12.07070707,1207070.707,0.013131313,0.392116264,-0.002830837
12.07070707,1207070.707,0.014141414,0.42099177,-0.003909099
12.07070707,1207070.707,0.015151515,0.449428815,-0.005978995
12.07070707,1207070.707,0.016161616,0.477865861,-0.005434426
12.07070707,1207070.707,0.017171717,0.505331248,-0.008297592
12.07070707,1207070.707,0.018181818,0.532483804,-0.010588894
12.07070707,1207070.707,0.019191919,0.559575028,-0.010683375
12.07070707,1207070.707,0.02020202,0.585081181,-0.01610161
12.07070707,1207070.707,0.021212121,0.610587334,-0.019174843
12.07070707,1207070.707,0.022222222,0.635465341,-0.022490953
12.07070707,1207070.707,0.023232323,0.658996499,-0.02913057
12.07070707,1207070.707,0.024242424,0.682527656,-0.033606763
12.07070707,1207070.707,0.025252525,0.704703798,-0.040827105
12.07070707,1207070.707,0.026262626,0.725972248,-0.049337793
12.07070707,1207070.707,0.027272727,0.747240697,-0.055893087
